kind_code,target,delta,realization,W3_reconstructed,min_patch_overlap,c0,c1,c2,c3,c4,c5
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,3.000000000000000000e+00,9.983278463612206277e-01,3.217610985312086003e-01,-1.106338874670137057e-01,-1.045366224622668039e+00,1.841830376299972816e+00,-5.209686169934438782e-01,-2.763527034452671227e+00,-1.620231283417329360e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,4.000000000000000000e+00,9.966863472501051868e-01,3.233018328205161107e-01,-1.105107346862171797e-01,2.480365837350882452e-01,1.062474717829800630e+00,1.184121792908586990e+00,4.423200740474720893e-01,2.134476106852543964e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,5.000000000000000000e+00,9.976813214206273761e-01,3.322273048613230695e-01,-1.183058775067896695e+00,-2.170509612275205169e-01,8.041777178637274925e-01,-1.076533338116666849e+00,-9.277851290410886742e-01,1.633440743600638845e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,6.000000000000000000e+00,9.977404675459020655e-01,3.298884251667389411e-01,-7.933264502206260893e-01,-2.158197261718224416e-02,1.113940302179199815e+00,1.587371066714198919e+00,-1.423622597392672384e+00,1.630500533760949278e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,7.000000000000000000e+00,9.964866408594701408e-01,3.317512445694000278e-01,-1.024542995374353005e+00,4.239186378106449271e-01,7.137971360603686533e-01,-7.324193817788067218e-01,1.531982049304080773e+00,-1.643747335302099544e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,8.000000000000000000e+00,9.971632305256983297e-01,3.197543547409612552e-01,1.493082705484258588e+00,-5.848463365095062094e-02,-1.852590310248935224e-01,1.416753261416978660e+00,-5.532271648431648092e-01,2.309182369088816245e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,9.000000000000000000e+00,9.973583686095314205e-01,3.301907342076844665e-01,2.384797235575079333e-01,9.823509770938100294e-01,-9.711080537647545086e-01,-1.292256590217203183e+00,-2.746785212153565192e-01,-2.385008407093251390e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+01,9.975873678027639135e-01,3.282283425204540195e-01,-1.030873149382406817e+00,-2.551330478624794229e-01,1.693425669214094764e+00,-3.366684510962985044e-01,-7.190641038270482177e-01,-1.152515740672338806e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.100000000000000000e+01,9.963253708310864099e-01,3.235556038532296230e-01,1.190042705088209196e+00,-9.601312425717904997e-01,-1.502165381097350538e+00,8.852483822420509352e-02,1.815242215221682054e+00,4.913608865178506480e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.200000000000000000e+01,9.976487761317154312e-01,3.338434216257123444e-01,-1.173792895138072945e+00,-1.181085748278350778e+00,5.728699063512970868e-01,7.951525603737151504e-02,-6.430021676547077458e-01,7.475849911527520097e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.300000000000000000e+01,9.963519327449290586e-01,3.248519171407534545e-01,-1.167269318827132002e-01,-5.128418244536958603e-01,3.993537452890413841e-01,-7.218083500861620649e-01,6.398523801839399727e-01,3.254651469832927080e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.400000000000000000e+01,9.976411792153216940e-01,3.336091512833789796e-01,-1.700083836589832698e-01,5.342787542234388454e-01,-5.756772799430626142e-01,2.064995312036816522e+00,-9.067447487695537989e-01,-1.622410940018664149e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.500000000000000000e+01,9.974684110486250477e-01,3.201176633146528006e-01,1.025787532749579567e+00,-5.137820995055796258e-01,-5.120332545686723247e-01,4.253736663697681442e-01,-7.878873990158832274e-01,8.042765598587593434e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.600000000000000000e+01,9.972144751621782044e-01,3.312548967624172613e-01,-1.975411418110250006e+00,-3.337969769048539925e-01,1.871199084834916704e+00,-1.243197557995341374e+00,3.803648885451725858e-01,1.288060724197447771e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.700000000000000000e+01,9.977015135017629488e-01,3.360934476917283309e-01,-1.110607379544423789e+00,1.875968936636845497e+00,-3.568577743688132742e-01,-5.468511887594490473e-01,-1.135670543681462030e+00,-4.276998584698110673e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.800000000000000000e+01,9.973954884658661202e-01,3.188705886763062436e-01,1.673940483522685208e+00,2.793970977618331908e-01,-8.225595193304865438e-01,-3.720366237860415204e-01,-1.123181422093244564e+00,-9.283707133764794728e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.900000000000000000e+01,9.977519007425220687e-01,3.336709752544939067e-01,-9.357232138799043142e-01,-2.914070074160835411e+00,1.796892828327407987e-02,1.196434923136860062e+00,-1.134199140071598277e+00,2.161052515201961621e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+01,9.975434554708410007e-01,3.272108964951609966e-01,-6.187384361541329314e-01,1.653701921562296118e-01,1.399673078798860493e+00,1.368366297339165261e+00,-8.127865318037464926e-01,6.761618016466190983e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.100000000000000000e+01,9.980259940866065271e-01,3.298916406619878949e-01,4.994830817836192448e-03,-1.041828320091758187e+00,-2.657800117642323268e-01,-7.599349730557903859e-01,-7.928688277625386416e-01,-1.542313780182243077e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.200000000000000000e+01,9.969765229817607599e-01,3.235933835313511420e-01,3.780545538022436758e-01,-2.966561157488553646e-01,-4.006714488847142319e-01,4.093107258402427506e-01,8.578552502320703488e-02,5.216877225088170089e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.300000000000000000e+01,9.972497610622310660e-01,3.365101221295367373e-01,-3.879375253964089110e-01,6.444620312993103450e-01,-8.522384279886510150e-01,-2.464758316913609748e-01,4.536852112068334719e-02,-1.755804987666342409e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.400000000000000000e+01,9.968802167872254927e-01,3.203059262403847307e-01,1.072056990307102442e+00,-8.697472086486864873e-01,-6.696184473510541357e-01,8.917669686769057469e-01,2.968940202588064015e-01,-1.524517477525959980e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.500000000000000000e+01,9.978193998786317742e-01,3.337890267819867418e-01,-4.744725330443662070e-01,1.353186555948085346e+00,-3.210783690789291711e-01,-1.447789184295853682e+00,-1.036268860791249358e+00,2.636985421318285838e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.600000000000000000e+01,9.980166664898324491e-01,3.262281492173846886e-01,-1.080702472314954699e-01,-9.280283227101193688e-01,5.266551761382247676e-01,2.872950252507928126e-01,-9.529858296268479689e-01,1.340674673041795106e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.700000000000000000e+01,9.968040700770693929e-01,3.216726002091377934e-01,4.421022725318529134e-01,4.048309011565467408e-01,3.084576568719449852e-01,-2.422514487738761657e-01,3.709263939771012542e-01,-2.331256985515703928e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.800000000000000000e+01,9.971095543190860999e-01,3.310428441919570641e-01,-1.092200455791928038e+00,-7.341022970122840219e-02,1.133104852637035087e+00,6.797154049082169969e-02,3.161163006743978876e-01,6.351513944852694715e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.900000000000000000e+01,9.961820459514141302e-01,3.228441937651300164e-01,6.016526984588966842e-01,-7.774105867129148251e-02,-3.837203190560318777e-01,-1.767309861368600687e+00,1.579972432778108393e+00,4.160326169318392386e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,0.000000000000000000e+00,9.969118271201203862e-01,3.399564443927960977e-01,-5.576571854019904961e-01,2.173275078293246676e-01,-1.094253559596861436e+00,1.641755147473178189e+00,5.083080351318445267e-01,1.054112633031439428e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,1.000000000000000000e+00,9.969545954155805134e-01,3.115064954092793270e-01,1.669744507127311595e+00,-1.325243425443588086e+00,1.473913637352706418e+00,1.356797954055899202e+00,-8.107218147155244303e-02,-1.138657760608474234e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,2.000000000000000000e+00,9.975439816423662398e-01,3.258202945671070938e-01,4.205272655445595475e-01,8.459443211987472955e-01,-2.899602607946437649e-01,2.058650767793716696e+00,-9.791290577069197143e-01,-7.999608949871496177e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,3.000000000000000000e+00,9.970388072183701267e-01,3.127788092582116097e-01,2.563020487881552789e+00,8.087842316586922875e-01,2.047180488121732311e-01,-1.710527400639623608e+00,-5.141044785757857838e-01,-1.682283087644828923e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,4.000000000000000000e+00,9.975154008566645691e-01,3.395067534431833178e-01,-1.890902411733531352e+00,-8.815015766292834121e-01,-1.500032618277588881e-01,-4.779385060543317465e-01,-1.223425074876771934e-01,5.844258301134788169e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,5.000000000000000000e+00,9.966025122805358682e-01,3.122094121145399526e-01,1.085256769808087718e+00,-3.728220178902822979e-01,-1.886533797866507545e-01,-3.501158241182121822e-01,3.957763182127161383e-01,3.083567406020889523e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,6.000000000000000000e+00,9.964754190637685749e-01,3.148337878352518993e-01,7.692359534950756750e-01,8.484568458851459161e-01,2.800093604214509355e-02,-6.980844896326889870e-01,3.677095743912790482e-01,-1.099911217192881376e-03
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,7.000000000000000000e+00,9.958162265903507393e-01,3.311067322316216810e-01,-3.178662239675421608e-01,-2.079907235522890641e-01,2.640643273737232066e-01,8.189090100025940844e-01,9.847549394279745405e-01,-3.858944891610198002e-03
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,8.000000000000000000e+00,9.973575520005900641e-01,3.238805033633226915e-01,9.964659759415017692e-01,-1.266634731076255793e+00,-1.428345677709695449e+00,2.344611809289418314e-01,-3.505255137853153791e-01,-1.048286544990001623e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,9.000000000000000000e+00,9.966507406311524431e-01,3.336474741130318611e-01,-1.895588286434836123e-01,3.376975739874811810e-01,-2.345350351690980995e-01,-6.207256179520368455e-01,4.468934204109981656e-01,1.094433256448474445e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,1.000000000000000000e+01,9.974999490119090817e-01,3.363865583956869298e-01,-1.832332460491912007e+00,-1.178870346947450409e+00,6.111427641790515564e-01,-2.561406362749220067e-01,-1.829446412726574434e-01,4.362194352309664014e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,1.100000000000000000e+01,9.973718974381792224e-01,3.111501413804576566e-01,4.135502812310738463e-01,-3.296217473539831411e-01,5.427936770751131679e-01,-2.499473275815337209e-02,-2.861065922012713258e-01,4.578708656149211853e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,1.200000000000000000e+01,9.967538195890258690e-01,3.356444423939022315e-01,-2.149672450981631844e+00,1.207388058687694388e+00,5.158857162350573011e-01,-1.515110724734502368e+00,1.762863615868000000e+00,-1.577337628384715418e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,1.300000000000000000e+01,9.962896974883889145e-01,3.176922533659771730e-01,-2.969051619181269919e-01,3.701433879393371540e-01,2.522757600406117184e+00,2.177113797728123856e+00,8.534184367851070929e-01,-5.869288504271365919e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,1.400000000000000000e+01,9.977230256298139643e-01,3.312036673578102608e-01,1.665167613350159170e-01,-4.954584315836726982e-02,-6.794799631546841745e-01,-2.275578109953324268e-01,-3.500771345422687975e-01,9.673500366208388490e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,1.500000000000000000e+01,9.967595801484001594e-01,3.100076282099442082e-01,1.908717777415999794e+00,-8.750407481361238693e-01,4.964731510937627629e-02,2.670043757945940177e-01,2.699699190455520093e-01,-1.728714965621762079e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,1.600000000000000000e+01,9.974193936715844977e-01,3.202914917815282148e-01,1.756610134155368041e-01,2.972142509745392847e+00,1.122270386238455986e+00,-7.923243986997281496e-01,-1.067490268353130878e+00,-4.660945463411338974e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,1.700000000000000000e+01,9.969239445626679741e-01,3.371372656438035853e-01,-9.116460651579305630e-01,-1.599282353822157221e+00,-4.169894918437840325e-01,1.573781441639906742e+00,7.992134375479310604e-01,-7.944569802694074756e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,1.800000000000000000e+01,9.959187539103746545e-01,3.343500406627250565e-01,-2.228315351883591033e-01,-1.208882190118723665e+00,-7.995703524917259220e-01,1.971318893586900156e+00,1.836810362797001606e+00,1.442242307060492612e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,1.900000000000000000e+01,9.962136070278813094e-01,3.169618789317906193e-01,-2.301616555796692776e-01,6.996850107266268104e-01,1.645093787376344263e+00,-8.987541470686675193e-01,8.303434637757493020e-01,-4.815217054505716021e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,2.000000000000000000e+01,9.975206794615865125e-01,3.164600149748447167e-01,-5.854153745833551997e-02,-1.505680715985793450e+00,1.382495103950285520e+00,-1.172275542958129080e+00,-2.046147141664459990e-01,-2.908834590020754618e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,2.100000000000000000e+01,9.963200897307978865e-01,3.115012208597097709e-01,1.070472061796255092e+00,8.681748226270220581e-01,1.353537507765428582e+00,1.264122912826528333e+00,6.671732119008400019e-01,-6.327007548651227831e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,2.200000000000000000e+01,9.982758913692999503e-01,3.219008540542019348e-01,3.323121080331745691e-01,7.133346484529623499e-01,4.058870130552747479e-01,-4.531658950785532047e-01,-1.976505823030200171e+00,1.161140158596645877e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,2.300000000000000000e+01,9.964663663615310751e-01,3.128731434690963376e-01,1.202115160226129076e+00,8.272768137242244579e-01,5.641742423428168784e-01,-1.024782062062586485e+00,6.591220580481469415e-01,1.088484609685128168e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,2.400000000000000000e+01,9.982645526619995380e-01,3.404378972841801687e-01,-2.303709285750523972e-01,-6.279901353783995388e-02,-1.498855334727634991e+00,1.556630191356702664e+00,-1.505159273719168578e+00,-2.095587702621828571e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,2.500000000000000000e+01,9.969066903595511508e-01,3.415558740799681803e-01,-6.232794528001217582e-02,-4.031287251758278734e-01,-1.408853903467326862e+00,-5.076133074230729791e-01,3.958767288724959754e-01,4.422408297786349918e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,2.600000000000000000e+01,9.968985413149014096e-01,3.219304686349548361e-01,4.557119411928781672e-01,-1.147996560247720010e+00,-3.199230067330305349e-01,-7.012652818087131701e-01,3.612918826076856327e-01,6.060132052957041271e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,2.700000000000000000e+01,9.962790681560474981e-01,3.113935207360734037e-01,6.209578674286467814e-01,2.378769505759262548e-01,9.743465912552720098e-01,-8.114566769127229406e-01,7.066738885409237225e-01,-7.832852813460459140e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,2.800000000000000000e+01,9.967317329629745704e-01,3.147382526789617163e-01,1.233224456970736460e+00,6.979441947419978698e-01,5.501494798871133796e-01,1.366406202689464333e+00,1.161349640546417983e-01,-1.499810429615908713e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.199999999999999956e-01,2.900000000000000000e+01,9.952630439396686901e-01,3.170461774995743109e-01,5.975237007641041043e-01,3.972041789919786292e-01,1.671205200231952459e-01,-1.567845776000760805e-01,1.645828313822947475e+00,5.888933144353703658e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,0.000000000000000000e+00,9.982303103246872311e-01,3.400791852485564593e-01,1.061214579690829274e-01,9.347930075844974596e-01,-2.102883870984275649e+00,-3.866112919515820034e-01,-1.207355630566411708e+00,-4.873840146764475412e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,1.000000000000000000e+00,9.984537672066363667e-01,3.293628363079862953e-01,3.756512335921902146e-01,-1.252023099167916820e-01,-1.011236042400915247e+00,-4.166566706835777012e-01,-1.606073373469591559e+00,-9.570242799409902634e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,2.000000000000000000e+00,9.973579628383129059e-01,3.366034945173006498e-01,-5.342670458790571564e-01,-3.626438511061061964e-01,-1.891983111803847983e-02,1.684596020378806847e+00,-1.399814970678051607e-01,-4.952395840026845297e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,3.000000000000000000e+00,9.950718709851602561e-01,3.387935183519468763e-01,-2.346466447408505906e-01,3.204147625313882169e-02,-9.285112531510378853e-01,8.756460376644658039e-01,1.687936803639441097e+00,-5.922271186229115525e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,4.000000000000000000e+00,9.948792882955154182e-01,3.279155895231674611e-01,8.618089293414751828e-02,4.932685689116482197e-01,-3.352029314420594264e-01,-9.997658737998093015e-01,1.192712707590111831e+00,-4.073197866974890280e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,5.000000000000000000e+00,9.971353166163247073e-01,3.383310550571590469e-01,-1.388388480993771434e+00,1.231665344034706289e+00,1.545130388031070723e-01,-2.525458097719471828e-01,3.257649832039389293e-01,5.089217053517057776e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,6.000000000000000000e+00,9.972386926618717062e-01,3.064075751586305962e-01,1.060900464216041339e-01,5.908325142678058084e-01,1.181338003272805581e+00,2.763959117939623344e-01,-3.720171008776314014e-01,-1.508418208108642800e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,7.000000000000000000e+00,9.952981871544663850e-01,3.301840578451482600e-01,-3.029933808529677863e-02,-1.530659451332071486e+00,-1.745338210333318985e-01,1.419144767795496476e+00,1.466142224444760389e+00,2.472595518835648265e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,8.000000000000000000e+00,9.967386418291327432e-01,3.363436928769653611e-01,-4.116444655915030837e-01,-5.308126007918163858e-02,-1.979435962884175393e-01,1.375150773505729118e+00,3.776007356498387035e-01,-1.155438896146009087e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,9.000000000000000000e+00,9.960832362695941633e-01,3.069445346379160999e-01,7.757684210644129053e-01,1.183373363729864902e+00,2.004816213568492156e+00,-1.242924992241042803e+00,9.321145947517882613e-01,-1.157025545600009475e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,1.000000000000000000e+01,9.949604525696935653e-01,3.123872427868644164e-01,7.818778692896288796e-01,5.518986060937516314e-01,7.058470557999375616e-01,5.465586157315418386e-02,2.028309000114612903e+00,5.761042189624375753e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,1.100000000000000000e+01,9.971890090062440759e-01,3.165513337510288405e-01,1.484306001271991304e+00,3.026449956048524181e-01,-9.573933183961862436e-01,2.436936706119320895e-01,-5.407450639026050165e-01,-1.577759259971603045e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,1.200000000000000000e+01,9.979059229830824496e-01,3.254021654705245847e-01,-2.710544107605341035e-01,2.458192582674345872e-01,1.070893723308695256e+00,1.843599565687430664e+00,-1.259137200960955161e+00,1.246854759917430222e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,1.300000000000000000e+01,9.976028081669218173e-01,3.112998445174706696e-01,1.137985635047946698e+00,-2.014634314042600849e+00,1.322460661016247263e+00,4.294476735031187153e-02,-1.049118672003889641e+00,-1.136491179298659171e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,1.400000000000000000e+01,9.956055939422939760e-01,3.165458699148568922e-01,1.892278773445193796e+00,-8.979964676853882111e-01,-7.977851878164143873e-01,1.416998339042857324e+00,3.016291028423705001e+00,8.065744691872466232e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,1.500000000000000000e+01,9.969537816451503609e-01,3.088629740719417427e-01,-1.180353347796803468e-02,-1.876570283142278417e-01,8.338282506448180253e-01,6.213613001057364249e-01,-7.563214541510719646e-02,-4.321771516598220224e-03
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,1.600000000000000000e+01,9.964582232587941846e-01,3.143916419936428897e-01,8.735527474420022864e-01,-1.035410049873791927e+00,-2.557597092243280024e-01,-3.093394457955029112e-02,6.139741118417425536e-01,4.148784647963937311e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,1.700000000000000000e+01,9.967520368310360812e-01,3.264207157447643337e-01,3.486130957542792896e-01,-8.262610372705618822e-01,-6.857084650296126904e-01,6.362015662024997908e-01,3.013913754624152896e-01,1.270356350666280998e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,1.800000000000000000e+01,9.940281889592545994e-01,3.239585578157191392e-01,3.171691017883913888e-02,7.149667697325707838e-01,9.873393959365379946e-02,7.869892791442512081e-02,9.647882079255387655e-01,3.910672922801555207e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,1.900000000000000000e+01,9.968331207575742425e-01,3.109786375417342708e-01,1.210095174935943430e+00,9.535621726045564461e-01,-2.461828666120300935e-01,-2.356506829970489159e-01,-1.834504558482676906e-01,8.940534520726013679e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,2.000000000000000000e+01,9.970971776874788528e-01,3.393165249980442666e-01,-2.281636250189142512e+00,1.872382838378075232e-01,-2.921025675788992415e-01,-2.277500357631359496e+00,1.004155090908670056e+00,2.634275233404000938e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,2.100000000000000000e+01,9.975428702757518362e-01,3.349091870135265103e-01,-9.618191675165329579e-01,-2.238519207692086344e+00,3.056169038112426795e-01,1.461172615632994054e+00,-3.317121351754880876e-01,-1.072665656779044241e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,2.200000000000000000e+01,9.958729561333501401e-01,3.191189783251803247e-01,6.392152224549212391e-01,1.027297469945430919e+00,-4.852085912449864979e-01,-5.490192358867594935e-01,8.288995084406434177e-01,2.879862480551882431e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,2.300000000000000000e+01,9.980305849198738422e-01,3.386333487746234772e-01,-1.591679444459799475e+00,1.164267573571386549e+00,-2.119296292230881118e-01,-8.423823976160420557e-01,-1.689787776063873093e+00,-1.490080612969420404e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,2.400000000000000000e+01,9.973654502377342634e-01,3.049609809033160257e-01,9.196825290636674310e-01,-4.100056975006639015e-01,1.809452123772596011e+00,-3.787181061099651469e-01,-6.949769036865561800e-01,-2.184339349259953045e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,2.500000000000000000e+01,9.971523715196546345e-01,3.138722737433329857e-01,-1.489558257053454071e-01,7.434052357608929018e-01,1.913198314208814033e+00,9.872071149491321584e-01,-4.110833396517763472e-01,-1.183544249900709389e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,2.600000000000000000e+01,9.986842893119884934e-01,3.411888632013362899e-01,-3.461489624572621215e-01,-2.261293920612636454e-01,-1.136109798832085627e+00,-7.598685665053355187e-01,-1.675800350335552746e+00,-7.594024213385960898e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,2.700000000000000000e+01,9.972128925244436726e-01,3.152165946922417250e-01,8.428452401734579658e-01,-8.728963337584876303e-01,7.024231604421794783e-02,-1.129752351849229397e+00,-1.213523081658843539e-01,-1.256156242180545446e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,2.800000000000000000e+01,9.966377725798517551e-01,3.367609506295141664e-01,-7.976555452886077147e-01,1.152207607333837619e-02,9.674145445665040255e-02,4.492759203823060710e-01,7.522098317053863559e-01,-1.196203260504574928e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000133e-01,2.900000000000000000e+01,9.958199894218336956e-01,3.389907917376326907e-01,-2.735971642303133278e-01,4.941399947547570615e-01,-9.192160482694238244e-01,5.814280243558774819e-01,1.212988038662576207e+00,1.391186036549196814e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,1.999747642416486615e+00,4.963500336162124382e-01,-3.888309027136799267e-01,-1.120489831850342011e+00,4.569736886798589880e-03,-4.398402739251036087e-01,9.099188770121580117e-01,5.654330719512485892e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+00,1.999743175996366862e+00,4.981661512340733733e-01,1.461903151373082022e+00,1.742097835206978806e-01,-1.214836491488290759e+00,-1.050823356279525500e+00,9.608952457784243339e-01,4.947594047523671823e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,2.000000000000000000e+00,1.999744823331388144e+00,4.977993446930683019e-01,1.467545504497419939e+00,1.183102037553213304e+00,1.784792540451786813e+00,1.059321208905936063e+00,1.363021430976450343e+00,8.577067032704852600e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,3.000000000000000000e+00,1.999744331501655648e+00,4.990259553351297783e-01,1.147631527704991106e+00,-1.224311176023287873e+00,2.211469094172243965e-01,8.183459428847013051e-01,4.396757874986337855e-01,1.139837970790771760e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,4.000000000000000000e+00,1.999747809140656640e+00,4.955367163711169587e-01,-3.800735203238990167e-01,-1.108956671335068700e+00,-4.744631182325952795e-02,-1.007737036533074226e+00,1.447937347027472343e+00,1.143355874793628990e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,5.000000000000000000e+00,1.999750751999913589e+00,4.942875290834193303e-01,-1.027625105952681417e-01,7.272568249794351125e-01,2.448561701810250957e-01,-1.675010117123226262e-03,1.403394993055982587e+00,1.529389335662402205e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,6.000000000000000000e+00,1.999744144949457736e+00,4.985180006618514792e-01,1.271056684266989034e+00,4.647108713749791287e-01,9.068421020312529557e-02,1.862456225035590274e-01,6.828623682527157346e-01,1.520068196719280396e+00
