kind_code,target,shots_per_setting,settings_per_parameter_point,shots_per_parameter_point,equatorial_points_per_family,total_equatorial_shots_per_family,one_time_pole_calibrations,realization,W3_clean_grid,W3_reconstructed,min_patch_overlap,projector_distance_rms,mean_subspace_fidelity,nearest_integer,parity_margin_to_half_integer,parity_error,integer_error
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,2.100000000000000000e+01,9.583340180861273927e-01,6.865966683770631240e-01,1.439806614273748675e-01,2.499908549642102518e-01,9.375045724342632170e-01,1.000000000000000000e+00,1.865966683770631240e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,2.200000000000000000e+01,9.583340180861273927e-01,6.593942682662067289e-01,1.503191880880230535e-01,2.455844314806224782e-01,9.396882870143394850e-01,1.000000000000000000e+00,1.593942682662067289e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,2.300000000000000000e+01,9.583340180861273927e-01,6.711190179803440126e-01,9.716335924904549726e-02,2.534653785983755903e-01,9.357553018519820798e-01,1.000000000000000000e+00,1.711190179803440126e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,2.400000000000000000e+01,9.583340180861273927e-01,8.077040109125529499e-01,1.035912300716513718e-01,2.477728235578981475e-01,9.386086279061466309e-01,1.000000000000000000e+00,3.077040109125529499e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,2.500000000000000000e+01,9.583340180861273927e-01,7.163629323776347091e-01,1.495971964463931603e-01,2.518357232608204321e-01,9.365787684896994536e-01,1.000000000000000000e+00,2.163629323776347091e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,2.600000000000000000e+01,9.583340180861273927e-01,6.758402441478389422e-01,1.595438958193752810e-01,2.493700000375931591e-01,9.378146030812507528e-01,1.000000000000000000e+00,1.758402441478389422e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,2.700000000000000000e+01,9.583340180861273927e-01,7.126256349914292798e-01,1.581931788011149143e-01,2.544586665375114243e-01,9.352507870239514798e-01,1.000000000000000000e+00,2.126256349914292798e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,2.800000000000000000e+01,9.583340180861273927e-01,6.780432114504257868e-01,1.758236970206278060e-01,2.497798437668966309e-01,9.376100296477847262e-01,1.000000000000000000e+00,1.780432114504257868e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,2.900000000000000000e+01,9.583340180861273927e-01,7.476583047669924653e-01,1.341478237667380613e-01,2.426565416405561670e-01,9.411178027990451112e-01,1.000000000000000000e+00,2.476583047669924653e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,3.000000000000000000e+01,9.583340180861273927e-01,8.180611724263009421e-01,1.200254177707583414e-01,2.474954827171914340e-01,9.387459860345843676e-01,1.000000000000000000e+00,3.180611724263009421e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,3.100000000000000000e+01,9.583340180861273927e-01,7.274279571122960197e-01,1.800017534079779713e-01,2.504512112375678612e-01,9.372741907896351421e-01,1.000000000000000000e+00,2.274279571122960197e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,3.200000000000000000e+01,9.583340180861273927e-01,6.275956618104400198e-01,1.614803854101366787e-01,2.495892676801540477e-01,9.377051974588843652e-01,1.000000000000000000e+00,1.275956618104400198e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,3.300000000000000000e+01,9.583340180861273927e-01,6.895779938869003312e-01,1.602983636046955429e-01,2.547918834218169670e-01,9.350810961423632328e-01,1.000000000000000000e+00,1.895779938869003312e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,3.400000000000000000e+01,9.583340180861273927e-01,6.655044884536402972e-01,1.661689937534954475e-01,2.498232661521773146e-01,9.375883356890584164e-01,1.000000000000000000e+00,1.655044884536402972e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,3.500000000000000000e+01,9.583340180861273927e-01,6.598089250107691539e-01,1.598875527543087427e-01,2.524697822333368813e-01,9.362590090590514613e-01,1.000000000000000000e+00,1.598089250107691539e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,3.600000000000000000e+01,9.583340180861273927e-01,7.138540197352554184e-01,1.089364752265645636e-01,2.532738952226669116e-01,9.358523339987374623e-01,1.000000000000000000e+00,2.138540197352554184e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,3.700000000000000000e+01,9.583340180861273927e-01,7.109794193400360562e-01,1.266667578217323953e-01,2.459456003524716494e-01,9.395107616672622175e-01,1.000000000000000000e+00,2.109794193400360562e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,3.800000000000000000e+01,9.583340180861273927e-01,7.260987513489700618e-01,1.268437727025668316e-01,2.516019044755430367e-01,9.366964816642797675e-01,1.000000000000000000e+00,2.260987513489700618e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,3.900000000000000000e+01,9.583340180861273927e-01,7.186821661949189810e-01,1.614997445602704695e-01,2.402947371028213708e-01,9.422584393206859810e-01,1.000000000000000000e+00,2.186821661949189810e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,4.000000000000000000e+01,9.583340180861273927e-01,7.186365138101437067e-01,1.386399269123375078e-01,2.497190673277613904e-01,9.376403874129530802e-01,1.000000000000000000e+00,2.186365138101437067e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,4.100000000000000000e+01,9.583340180861273927e-01,7.234368067172010086e-01,1.432019731859305034e-01,2.491157670257732881e-01,9.379413346191606271e-01,1.000000000000000000e+00,2.234368067172010086e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,4.200000000000000000e+01,9.583340180861273927e-01,5.779048829810332633e-01,1.530557959790461442e-01,2.513149953944123216e-01,9.368407730899064312e-01,1.000000000000000000e+00,7.790488298103326326e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,4.300000000000000000e+01,9.583340180861273927e-01,7.025462872457926000e-01,1.724930755260438986e-01,2.474246496425959452e-01,9.387810427492386811e-01,1.000000000000000000e+00,2.025462872457926000e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,4.400000000000000000e+01,9.583340180861273927e-01,7.807586489589600776e-01,1.304524492194933938e-01,2.478350530236719806e-01,9.385777864927536962e-01,1.000000000000000000e+00,2.807586489589600776e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,4.500000000000000000e+01,9.583340180861273927e-01,7.565911129152740333e-01,1.271030729548988658e-01,2.497659283792252327e-01,9.376169810208636601e-01,1.000000000000000000e+00,2.565911129152740333e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,4.600000000000000000e+01,9.583340180861273927e-01,7.340531804488726886e-01,1.178059813315500692e-01,2.534614842823189051e-01,9.357572759854038136e-01,1.000000000000000000e+00,2.340531804488726886e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,4.700000000000000000e+01,9.583340180861273927e-01,7.343319418499737461e-01,1.042144881957038222e-01,2.465822038719617249e-01,9.391972167336463118e-01,1.000000000000000000e+00,2.343319418499737461e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,4.800000000000000000e+01,9.583340180861273927e-01,8.009701113728687760e-01,1.680025143770857987e-01,2.498224966740441866e-01,9.375887201555471728e-01,1.000000000000000000e+00,3.009701113728687760e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,4.900000000000000000e+01,9.583340180861273927e-01,6.969820975203413482e-01,1.028891140010367994e-01,2.482347740798727664e-01,9.383794969375145456e-01,1.000000000000000000e+00,1.969820975203413482e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,5.000000000000000000e+01,9.583340180861273927e-01,6.918061178472753037e-01,1.572141510486151639e-01,2.437592628177447651e-01,9.405814217905494878e-01,1.000000000000000000e+00,1.918061178472753037e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,5.100000000000000000e+01,9.583340180861273927e-01,6.736387804767521859e-01,1.509982213694216757e-01,2.477479598401352012e-01,9.386209483950508359e-01,1.000000000000000000e+00,1.736387804767521859e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,5.200000000000000000e+01,9.583340180861273927e-01,6.798348521557128210e-01,1.521713937830124208e-01,2.456958026957161978e-01,9.396335725377076287e-01,1.000000000000000000e+00,1.798348521557128210e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,5.300000000000000000e+01,9.583340180861273927e-01,6.492228207692498643e-01,9.395518941114668066e-02,2.468346790210297625e-01,9.390726412325851591e-01,1.000000000000000000e+00,1.492228207692498643e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,5.400000000000000000e+01,9.583340180861273927e-01,7.027782843775749466e-01,1.741423156981796727e-01,2.486237186952235112e-01,9.381862465021584274e-01,1.000000000000000000e+00,2.027782843775749466e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,5.500000000000000000e+01,9.583340180861273927e-01,6.868678790438302872e-01,1.800748681077547764e-01,2.491704696541956476e-01,9.379140770523075599e-01,1.000000000000000000e+00,1.868678790438302872e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,5.600000000000000000e+01,9.583340180861273927e-01,6.839962863815760574e-01,1.402975037077515141e-01,2.543993181732621678e-01,9.352809869129792286e-01,1.000000000000000000e+00,1.839962863815760574e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,5.700000000000000000e+01,9.583340180861273927e-01,6.313505819301399313e-01,1.322380771885264816e-01,2.530167208050864147e-01,9.359825389930409578e-01,1.000000000000000000e+00,1.313505819301399313e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,5.800000000000000000e+01,9.583340180861273927e-01,7.370940567316132119e-01,1.476375458978515798e-01,2.453176467341532940e-01,9.398192522008173011e-01,1.000000000000000000e+00,2.370940567316132119e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,5.900000000000000000e+01,9.583340180861273927e-01,7.002210537115054478e-01,1.353950365333193573e-01,2.441307732780659268e-01,9.404001655386535763e-01,1.000000000000000000e+00,2.002210537115054478e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+01,9.583340180861273927e-01,6.692634642222559105e-01,1.607421783677301375e-01,2.527055046455650711e-01,9.361399279218303171e-01,1.000000000000000000e+00,1.692634642222559105e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,6.100000000000000000e+01,9.583340180861273927e-01,7.389599276447859078e-01,1.894384904805190839e-01,2.460688252164918710e-01,9.394501332565756702e-01,1.000000000000000000e+00,2.389599276447859078e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,6.200000000000000000e+01,9.583340180861273927e-01,6.739764136455652643e-01,1.340954888380014309e-01,2.450394146812980845e-01,9.399556852526469442e-01,1.000000000000000000e+00,1.739764136455652643e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,6.300000000000000000e+01,9.583340180861273927e-01,7.155305505599115490e-01,1.555934308084950535e-01,2.468913374662500826e-01,9.390446674841261832e-01,1.000000000000000000e+00,2.155305505599115490e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,6.400000000000000000e+01,9.583340180861273927e-01,6.748207053659924792e-01,1.410194597435434349e-01,2.501114424282502857e-01,9.374442663664601660e-01,1.000000000000000000e+00,1.748207053659924792e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,6.500000000000000000e+01,9.583340180861273927e-01,6.390923200321604325e-01,1.018863796878328870e-01,2.541098946832340277e-01,9.354281614240758103e-01,1.000000000000000000e+00,1.390923200321604325e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,6.600000000000000000e+01,9.583340180861273927e-01,6.836564157562154964e-01,1.211725392732782708e-01,2.547122112738118282e-01,9.351216894280049985e-01,1.000000000000000000e+00,1.836564157562154964e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,6.700000000000000000e+01,9.583340180861273927e-01,6.196245758834849626e-01,1.254978160261878695e-01,2.516765106611880132e-01,9.366589339814088699e-01,1.000000000000000000e+00,1.196245758834849626e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,6.800000000000000000e+01,9.583340180861273927e-01,5.957820313517793176e-01,1.470330033068658337e-01,2.485748181921669797e-01,9.382105597607310887e-01,1.000000000000000000e+00,9.578203135177931760e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,6.900000000000000000e+01,9.583340180861273927e-01,6.286297411275665326e-01,1.668401089061641862e-01,2.538133097071484934e-01,9.355788038155031794e-01,1.000000000000000000e+00,1.286297411275665326e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,7.000000000000000000e+01,9.583340180861273927e-01,6.956161697710890879e-01,1.464961291900082896e-01,2.494851905685176174e-01,9.377571396869903708e-01,1.000000000000000000e+00,1.956161697710890879e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,7.100000000000000000e+01,9.583340180861273927e-01,6.414205504375266598e-01,1.681061331830443484e-01,2.477760519892853730e-01,9.386070280606029215e-01,1.000000000000000000e+00,1.414205504375266598e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,7.200000000000000000e+01,9.583340180861273927e-01,6.704959733586703940e-01,1.045829993598491464e-01,2.546936840705527061e-01,9.351311272945694864e-01,1.000000000000000000e+00,1.704959733586703940e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,7.300000000000000000e+01,9.583340180861273927e-01,7.569830676641756684e-01,1.147284089128307316e-01,2.494975052533590920e-01,9.377509948723500299e-01,1.000000000000000000e+00,2.569830676641756684e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,7.400000000000000000e+01,9.583340180861273927e-01,6.711489446850612550e-01,1.617928659903466460e-01,2.480908164047301023e-01,9.384509468156345680e-01,1.000000000000000000e+00,1.711489446850612550e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,7.500000000000000000e+01,9.583340180861273927e-01,6.572560342931682564e-01,9.402177104782960537e-02,2.503871878308629451e-01,9.373062561701521744e-01,1.000000000000000000e+00,1.572560342931682564e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,7.600000000000000000e+01,9.583340180861273927e-01,6.763574220570643947e-01,1.244541464776233036e-01,2.496974666329462300e-01,9.376511751570886233e-01,1.000000000000000000e+00,1.763574220570643947e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,7.700000000000000000e+01,9.583340180861273927e-01,7.054004796195679772e-01,1.498729935932148205e-01,2.494631679991180517e-01,9.377681278118438213e-01,1.000000000000000000e+00,2.054004796195679772e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,7.800000000000000000e+01,9.583340180861273927e-01,8.000561095287046509e-01,1.561557924847088441e-01,2.456332099465640961e-01,9.396643261713470974e-01,1.000000000000000000e+00,3.000561095287046509e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,7.900000000000000000e+01,9.583340180861273927e-01,6.623080413678369416e-01,1.552704615894424656e-01,2.492118716603585193e-01,9.378934430235410513e-01,1.000000000000000000e+00,1.623080413678369416e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,8.000000000000000000e+01,9.583340180861273927e-01,7.046566699486146446e-01,1.270961163146733797e-01,2.493902718970912313e-01,9.378044922830949259e-01,1.000000000000000000e+00,2.046566699486146446e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,8.100000000000000000e+01,9.583340180861273927e-01,7.257678249028127748e-01,1.389210191635821545e-01,2.499569766714689334e-01,9.375215098132587688e-01,1.000000000000000000e+00,2.257678249028127748e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,8.200000000000000000e+01,9.583340180861273927e-01,6.995688396944016452e-01,1.620776646821192879e-01,2.534993969617820864e-01,9.357380557400127863e-01,1.000000000000000000e+00,1.995688396944016452e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,8.300000000000000000e+01,9.583340180861273927e-01,6.947822804188192869e-01,1.111136440190563929e-01,2.498526732525467309e-01,9.375736416685561680e-01,1.000000000000000000e+00,1.947822804188192869e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.700000000000000000e+01,2.025000000000000000e+03,1.280000000000000000e+02,2.592000000000000000e+05,2.000000000000000000e+00,8.400000000000000000e+01,9.583340180861273927e-01,6.918923715681771780e-01,1.410665122817003347e-01,2.512738320529768199e-01,9.368614613254124812e-01,1.000000000000000000e+00,1.918923715681771780e-01,0.000000000000000000e+00,0.000000000000000000e+00
