kind_code,target,readout_flip_probability,shots_per_setting,settings_per_parameter_point,shots_per_parameter_point,equatorial_points_per_family,total_equatorial_shots_per_family,realization,W3_clean_grid,W3_reconstructed,min_patch_overlap,projector_distance_rms,mean_subspace_fidelity,nearest_integer,parity_margin_to_half_integer,parity_error,integer_error
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,1.700000000000000000e+01,9.583340180861273927e-01,8.598787486287373660e-01,2.638033922563215450e-01,1.291262377143385098e-01,9.833264147337401617e-01,1.000000000000000000e+00,3.598787486287373660e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,1.800000000000000000e+01,9.583340180861273927e-01,8.866308665838840142e-01,2.579662705886255347e-01,1.282194266195988419e-01,9.835597786373413420e-01,1.000000000000000000e+00,3.866308665838840142e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,1.900000000000000000e+01,9.583340180861273927e-01,9.059865068248792452e-01,2.742240168617577356e-01,1.249825569804315362e-01,9.843793604506332340e-01,1.000000000000000000e+00,4.059865068248792452e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,2.000000000000000000e+01,9.583340180861273927e-01,8.966698870797054077e-01,2.416778196063861794e-01,1.288816106001754724e-01,9.833895304491048206e-01,1.000000000000000000e+00,3.966698870797054077e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,2.100000000000000000e+01,9.583340180861273927e-01,8.722010098930278454e-01,2.276162725450172897e-01,1.314320162518817781e-01,9.827256251039651058e-01,1.000000000000000000e+00,3.722010098930278454e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,2.200000000000000000e+01,9.583340180861273927e-01,8.997503191303203307e-01,2.617553558865272634e-01,1.295281544406704788e-01,9.832224572071939228e-01,1.000000000000000000e+00,3.997503191303203307e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,2.300000000000000000e+01,9.583340180861273927e-01,9.194898830960713809e-01,2.695147442460295029e-01,1.295143741999047471e-01,9.832260268756070065e-01,1.000000000000000000e+00,4.194898830960713809e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,2.400000000000000000e+01,9.583340180861273927e-01,9.091345080040397209e-01,2.613830518471373932e-01,1.264194058527733644e-01,9.840181338238318531e-01,1.000000000000000000e+00,4.091345080040397209e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,2.500000000000000000e+01,9.583340180861273927e-01,8.663337551175533946e-01,2.691893028792677334e-01,1.320611535037972684e-01,9.825598517352465144e-01,1.000000000000000000e+00,3.663337551175533946e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,2.600000000000000000e+01,9.583340180861273927e-01,8.903444804038852523e-01,2.460889039508624143e-01,1.280922945121773238e-01,9.835923640866055528e-01,1.000000000000000000e+00,3.903444804038852523e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,2.700000000000000000e+01,9.583340180861273927e-01,9.128589282568487784e-01,2.598353906547221093e-01,1.280627307187839348e-01,9.835999370008481346e-01,1.000000000000000000e+00,4.128589282568487784e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,2.800000000000000000e+01,9.583340180861273927e-01,8.959754823243502031e-01,2.722149208160747902e-01,1.280953002319688561e-01,9.835915940584818440e-01,1.000000000000000000e+00,3.959754823243502031e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,2.900000000000000000e+01,9.583340180861273927e-01,8.861376120642312504e-01,2.669159474233536722e-01,1.283097787935277012e-01,9.835366006659560512e-01,1.000000000000000000e+00,3.861376120642312504e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,3.000000000000000000e+01,9.583340180861273927e-01,9.042065261628686734e-01,2.677625627036989697e-01,1.278630526081070418e-01,9.836510397777364911e-01,1.000000000000000000e+00,4.042065261628686734e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,3.100000000000000000e+01,9.583340180861273927e-01,8.798811054867766712e-01,2.695195988703044110e-01,1.300438719766392193e-01,9.830885913613234273e-01,1.000000000000000000e+00,3.798811054867766712e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,3.200000000000000000e+01,9.583340180861273927e-01,8.841080781268779720e-01,2.664331326949980205e-01,1.292027284948952248e-01,9.833066549494744457e-01,1.000000000000000000e+00,3.841080781268779720e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,3.300000000000000000e+01,9.583340180861273927e-01,8.979103506857772921e-01,2.616418493141494661e-01,1.247848133955666572e-01,9.844287503458336586e-01,1.000000000000000000e+00,3.979103506857772921e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,3.400000000000000000e+01,9.583340180861273927e-01,8.822739999816303635e-01,2.800914957901851632e-01,1.294136976938734807e-01,9.832520948491987323e-01,1.000000000000000000e+00,3.822739999816303635e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,3.500000000000000000e+01,9.583340180861273927e-01,8.745145597382636415e-01,2.248983357302107300e-01,1.294977412291627716e-01,9.832303350165447764e-01,1.000000000000000000e+00,3.745145597382636415e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,3.600000000000000000e+01,9.583340180861273927e-01,8.858719904895046016e-01,2.724139349238930419e-01,1.287475178335883708e-01,9.834240766516898491e-01,1.000000000000000000e+00,3.858719904895046016e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,3.700000000000000000e+01,9.583340180861273927e-01,8.845431759175061970e-01,2.550232778762849817e-01,1.286333387260195638e-01,9.834534641681971223e-01,1.000000000000000000e+00,3.845431759175061970e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,3.800000000000000000e+01,9.583340180861273927e-01,8.920000666023485403e-01,2.741457741708419604e-01,1.273013112522525248e-01,9.837943761534571063e-01,1.000000000000000000e+00,3.920000666023485403e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,3.900000000000000000e+01,9.583340180861273927e-01,8.948065957603575926e-01,2.577591570913066454e-01,1.302214512502880006e-01,9.830423736342689400e-01,1.000000000000000000e+00,3.948065957603575926e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,4.000000000000000000e+01,9.583340180861273927e-01,8.878623485597424425e-01,2.751399215958427180e-01,1.287296878721924942e-01,9.834286674603278655e-01,1.000000000000000000e+00,3.878623485597424425e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,4.100000000000000000e+01,9.583340180861273927e-01,8.921925302081589182e-01,2.639459807122864765e-01,1.275095715465617563e-01,9.837413091640122564e-01,1.000000000000000000e+00,3.921925302081589182e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,4.200000000000000000e+01,9.583340180861273927e-01,8.907028538492771652e-01,2.759105722542956052e-01,1.304358628332786818e-01,9.829864856869381384e-01,1.000000000000000000e+00,3.907028538492771652e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,4.300000000000000000e+01,9.583340180861273927e-01,8.924902051699481476e-01,2.767497176377288759e-01,1.289026535175339383e-01,9.833841059161385623e-01,1.000000000000000000e+00,3.924902051699481476e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,4.400000000000000000e+01,9.583340180861273927e-01,8.871291652504189607e-01,2.383195991198438779e-01,1.288714856157560096e-01,9.833921401951880581e-01,1.000000000000000000e+00,3.871291652504189607e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,4.500000000000000000e+01,9.583340180861273927e-01,9.016020671268186737e-01,2.642279929132593241e-01,1.294097123011866135e-01,9.832531263621241413e-01,1.000000000000000000e+00,4.016020671268186737e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,4.600000000000000000e+01,9.583340180861273927e-01,8.903569909610161703e-01,2.691858349526860539e-01,1.273971697296157057e-01,9.837699611448835757e-01,1.000000000000000000e+00,3.903569909610161703e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,4.700000000000000000e+01,9.583340180861273927e-01,9.097385595368538969e-01,2.735826197778916669e-01,1.274946427083183953e-01,9.837451160806782724e-01,1.000000000000000000e+00,4.097385595368538969e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,4.800000000000000000e+01,9.583340180861273927e-01,8.935343825170152243e-01,2.554079194353673921e-01,1.294161796316502522e-01,9.832514524495484798e-01,1.000000000000000000e+00,3.935343825170152243e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,4.900000000000000000e+01,9.583340180861273927e-01,9.069187718408766585e-01,2.479708954573337787e-01,1.307929183548435792e-01,9.828932125082232574e-01,1.000000000000000000e+00,4.069187718408766585e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,5.000000000000000000e+01,9.583340180861273927e-01,8.815821846738619572e-01,2.677904041911036703e-01,1.298951522908128320e-01,9.831272494113465488e-01,1.000000000000000000e+00,3.815821846738619572e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,5.100000000000000000e+01,9.583340180861273927e-01,8.871612233784145207e-01,2.382382273618695312e-01,1.297571168355272642e-01,9.831630906305313111e-01,1.000000000000000000e+00,3.871612233784145207e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,5.200000000000000000e+01,9.583340180861273927e-01,8.783234466202647361e-01,2.533957643821952432e-01,1.304772420290204737e-01,9.829756893125004558e-01,1.000000000000000000e+00,3.783234466202647361e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,5.300000000000000000e+01,9.583340180861273927e-01,8.789256910269199752e-01,2.575592370645399809e-01,1.306070070223115942e-01,9.829418097166737756e-01,1.000000000000000000e+00,3.789256910269199752e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,5.400000000000000000e+01,9.583340180861273927e-01,8.870588301576258772e-01,2.315187044949475470e-01,1.283246432097600032e-01,9.835327859450877508e-01,1.000000000000000000e+00,3.870588301576258772e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,5.500000000000000000e+01,9.583340180861273927e-01,9.048503196674009263e-01,2.655752560887970626e-01,1.281232662075982576e-01,9.835844286562969163e-01,1.000000000000000000e+00,4.048503196674009263e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,5.600000000000000000e+01,9.583340180861273927e-01,8.931206195626761879e-01,2.557249401937992661e-01,1.289242030551126517e-01,9.833785498666041125e-01,1.000000000000000000e+00,3.931206195626761879e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,5.700000000000000000e+01,9.583340180861273927e-01,8.873006629240068888e-01,2.475301131255861209e-01,1.247715106486548542e-01,9.844320701304526411e-01,1.000000000000000000e+00,3.873006629240068888e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,5.800000000000000000e+01,9.583340180861273927e-01,8.725296133478395166e-01,2.659824307894620987e-01,1.289055136999366635e-01,9.833833685377554312e-01,1.000000000000000000e+00,3.725296133478395166e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,5.900000000000000000e+01,9.583340180861273927e-01,9.003117389590449271e-01,2.601899457442627406e-01,1.300062710998123872e-01,9.830983694747220669e-01,1.000000000000000000e+00,4.003117389590449271e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,6.000000000000000000e+01,9.583340180861273927e-01,8.947592579246720357e-01,2.590124737991821302e-01,1.274163482958410587e-01,9.837650741869529147e-01,1.000000000000000000e+00,3.947592579246720357e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,6.100000000000000000e+01,9.583340180861273927e-01,8.955535455041233606e-01,2.655673525568019722e-01,1.295241381949119031e-01,9.832234976248652725e-01,1.000000000000000000e+00,3.955535455041233606e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,6.200000000000000000e+01,9.583340180861273927e-01,8.799869285876852354e-01,2.553193393396843702e-01,1.298082925079051542e-01,9.831498071961821683e-01,1.000000000000000000e+00,3.799869285876852354e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,6.300000000000000000e+01,9.583340180861273927e-01,8.974103578655500124e-01,2.689956458879462775e-01,1.271269336320129117e-01,9.838387427453217926e-01,1.000000000000000000e+00,3.974103578655500124e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,6.400000000000000000e+01,9.583340180861273927e-01,8.851306264645979471e-01,2.531714970528252118e-01,1.294649623430719765e-01,9.832388235255069553e-01,1.000000000000000000e+00,3.851306264645979471e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,6.500000000000000000e+01,9.583340180861273927e-01,8.793579655140790763e-01,2.352983888596769380e-01,1.266753887195804507e-01,9.839533458927431919e-01,1.000000000000000000e+00,3.793579655140790763e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,6.600000000000000000e+01,9.583340180861273927e-01,8.797188906667458008e-01,2.736680345593491825e-01,1.282526857612246995e-01,9.835512485950326234e-01,1.000000000000000000e+00,3.797188906667458008e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,6.700000000000000000e+01,9.583340180861273927e-01,8.568292229696663487e-01,2.633027017278684601e-01,1.313757313786913794e-01,9.827404172047138342e-01,1.000000000000000000e+00,3.568292229696663487e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,6.800000000000000000e+01,9.583340180861273927e-01,9.105849584373139072e-01,2.647921384099743980e-01,1.313599905769856913e-01,9.827445528756142412e-01,1.000000000000000000e+00,4.105849584373139072e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,6.900000000000000000e+01,9.583340180861273927e-01,8.823978430966866737e-01,2.510228328833406519e-01,1.274776477042756651e-01,9.837494493357845649e-01,1.000000000000000000e+00,3.823978430966866737e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,7.000000000000000000e+01,9.583340180861273927e-01,8.618078185444920658e-01,2.413870300195941343e-01,1.308925696102212488e-01,9.828671352208333545e-01,1.000000000000000000e+00,3.618078185444920658e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,7.100000000000000000e+01,9.583340180861273927e-01,8.778225988956700476e-01,2.723335300272285986e-01,1.285427980162285322e-01,9.834767490781590737e-01,1.000000000000000000e+00,3.778225988956700476e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,7.200000000000000000e+01,9.583340180861273927e-01,9.017354242288647681e-01,2.784588509910524978e-01,1.302655435961753150e-01,9.830308881515930075e-01,1.000000000000000000e+00,4.017354242288647681e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,7.300000000000000000e+01,9.583340180861273927e-01,9.024225555040460423e-01,2.497058544315703121e-01,1.285801467698728939e-01,9.834671458566379698e-01,1.000000000000000000e+00,4.024225555040460423e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,7.400000000000000000e+01,9.583340180861273927e-01,8.826635353146153884e-01,2.739804475837863129e-01,1.299333127074930594e-01,9.831173342488567224e-01,1.000000000000000000e+00,3.826635353146153884e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,7.500000000000000000e+01,9.583340180861273927e-01,9.017140669703831435e-01,2.776361775952994049e-01,1.264058301366787485e-01,9.840215661074571685e-01,1.000000000000000000e+00,4.017140669703831435e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,7.600000000000000000e+01,9.583340180861273927e-01,9.019760164899163213e-01,2.534673749322685632e-01,1.269755693339046088e-01,9.838772047923308728e-01,1.000000000000000000e+00,4.019760164899163213e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,7.700000000000000000e+01,9.583340180861273927e-01,8.886015694423389233e-01,2.551835074009460858e-01,1.270269602816300747e-01,9.838641513616090961e-01,1.000000000000000000e+00,3.886015694423389233e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,7.800000000000000000e+01,9.583340180861273927e-01,9.002581206375446232e-01,2.789504631352488495e-01,1.297104526327428620e-01,9.831751984778089870e-01,1.000000000000000000e+00,4.002581206375446232e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,7.900000000000000000e+01,9.583340180861273927e-01,8.944616625962107381e-01,2.228049199543030157e-01,1.289784109899836106e-01,9.833645694984989305e-01,1.000000000000000000e+00,3.944616625962107381e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000104e-03,3.000000000000000000e+02,2.700000000000000000e+01,8.100000000000000000e+03,1.280000000000000000e+02,1.036800000000000000e+06,8.000000000000000000e+01,9.583340180861273927e-01,9.036183322981753419e-01,2.542339187669192535e-01,1.305383015956221304e-01,9.829597518165303915e-01,1.000000000000000000e+00,4.036183322981753419e-01,0.000000000000000000e+00,0.000000000000000000e+00
