ky,energy,edge_weight,ZA_expect,ZB_expect
-2.932153143350473723e+00,9.021046388536183569e-01,4.379212602494174655e-01,4.438788366058327856e-02,-1.000000000000001110e+00
-2.932153143350473723e+00,9.021055918035083554e-01,4.379337758061618291e-01,-4.439709139420551509e-02,1.000000000000001776e+00
-2.897246558310587083e+00,-9.173883425097786315e-01,4.283901948779001989e-01,-8.717862472511829844e-03,9.998911418915948923e-01
-2.897246558310587083e+00,-9.173883425097784095e-01,4.283901948779142432e-01,8.717862472495953655e-03,-9.998911418915942262e-01
-2.897246558310587083e+00,-9.166040014310863349e-01,4.286495875287731350e-01,-1.406296388770224282e-02,-1.000000000000001110e+00
-2.897246558310587083e+00,-9.166032398802637093e-01,4.286453861607857907e-01,1.406356754086235915e-02,9.999999999999991118e-01
-2.897246558310587083e+00,-8.134050414623421599e-01,9.999838016097641891e-01,2.907671928759897328e-02,-9.999999995415150833e-01
-2.897246558310587083e+00,-8.134050414623414937e-01,9.999838016097645221e-01,-2.907671928759933411e-02,9.999999995415147502e-01
-2.897246558310587083e+00,-7.793463494881303077e-01,9.999902196296411860e-01,-1.764636050745877968e-03,-1.000000000000001776e+00
-2.897246558310587083e+00,-7.787244300681426257e-01,9.989264241167606917e-01,-2.839154896815615243e-03,9.999707950184091310e-01
-2.897246558310587083e+00,-7.787244300681426257e-01,9.989264241167598035e-01,2.839154896814213153e-03,-9.999707950184083538e-01
-2.897246558310587083e+00,-7.731796627531750676e-01,9.989469089385846212e-01,6.643123310737394926e-03,-1.000000000000002442e+00
-2.897246558310587083e+00,-7.730971063563679690e-01,9.989469988250976318e-01,-5.680037865779702030e-03,1.000000000000000666e+00
-2.897246558310587083e+00,-7.296764922831187050e-01,9.999951388402145147e-01,7.136068595893913825e-03,1.000000000000000222e+00
-2.897246558310587083e+00,-4.028958882971739874e-01,9.999999978900424580e-01,-6.956311160591024390e-01,9.999999999999996669e-01
-2.897246558310587083e+00,-4.028958882971732103e-01,9.999999978900420139e-01,6.956311160591011067e-01,-9.999999999999993339e-01
-2.897246558310587083e+00,-3.537974617427981361e-01,9.999999983098903922e-01,-7.029578800781347558e-01,-9.999999999999997780e-01
-2.897246558310587083e+00,-2.235839406960722087e-01,9.999999990152527163e-01,6.558687992574924186e-01,1.000000000000000000e+00
-2.897246558310587083e+00,2.920260025802154935e-01,9.999999987472332208e-01,-6.957570565292798825e-01,-1.000000000000001110e+00
-2.897246558310587083e+00,2.920260025802155490e-01,9.999999987472313334e-01,6.957570565292788833e-01,9.999999999999992228e-01
-2.897246558310587083e+00,3.481167749901816211e-01,9.999999984415037790e-01,7.030071685996953645e-01,-9.999999999999987788e-01
-2.897246558310587083e+00,4.375689654937708895e-01,9.999999975539709540e-01,-6.557472057004573029e-01,9.999999999999997780e-01
-2.897246558310587083e+00,7.644548525871412981e-01,9.999923818688941646e-01,3.123825741786570576e-02,-9.999999928672799188e-01
-2.897246558310587083e+00,7.644548525871416311e-01,9.999923818688932764e-01,-3.123825741786514024e-02,9.999999928672790306e-01
-2.897246558310587083e+00,7.958123804700661941e-01,9.987945547346048780e-01,7.830919165036206910e-05,-9.999988205557404086e-01
-2.897246558310587083e+00,7.958123804700668602e-01,9.987945547346047670e-01,-7.830919165141753992e-05,9.999988205557399645e-01
-2.897246558310587083e+00,7.964106309742237100e-01,9.999879823853625727e-01,-2.481418638629447407e-02,-1.000000000000000444e+00
-2.897246558310587083e+00,8.013825496059931996e-01,9.987640532488538669e-01,9.913422294915182412e-03,-1.000000000000001554e+00
-2.897246558310587083e+00,8.014452363751201069e-01,9.987639885072036039e-01,-8.051375796820475425e-03,9.999999999999985567e-01
-2.897246558310587083e+00,8.559208479417897975e-01,9.999401950020647689e-01,-9.298064944980144464e-02,1.000000000000000222e+00
-2.897246558310587083e+00,9.087670801232586859e-01,4.349087489249052751e-01,-5.527016902984021457e-02,-9.997233666788912787e-01
-2.897246558310587083e+00,9.087670801232607953e-01,4.349087489249462979e-01,5.527016903001014808e-02,9.997233666788926110e-01
-2.897246558310587083e+00,9.095171530851300368e-01,4.345687252810553902e-01,5.033972529229208820e-02,-1.000000000000000888e+00
-2.897246558310587083e+00,9.095205554635765743e-01,4.346153783148165584e-01,-5.037469837801002853e-02,9.999999999999998890e-01
-2.862339973270700444e+00,-9.252519408764765529e-01,4.246246240448631748e-01,1.065034927180379121e-02,-9.999980452640105932e-01
-2.862339973270700444e+00,-9.252519408764338094e-01,4.246246240424439988e-01,-1.065034927466630352e-02,9.999980452640117035e-01
-2.862339973270700444e+00,-9.244383509631023399e-01,4.246067076092600590e-01,-1.672321587452736333e-02,-1.000000000000000444e+00
-2.862339973270700444e+00,-9.244361625537641514e-01,4.245945317050189849e-01,1.672321647029633221e-02,1.000000000000000444e+00
-2.862339973270700444e+00,-8.247746972229225149e-01,9.999520817195480804e-01,-3.240899423305419746e-02,9.999999998323706452e-01
-2.862339973270700444e+00,-8.247746972229210716e-01,9.999520817195463041e-01,3.240899423305598770e-02,-9.999999998323690908e-01
-2.862339973270700444e+00,-7.906447915089417355e-01,9.999715472818359041e-01,-3.704473618168964595e-03,-9.999999999999992228e-01
-2.862339973270700444e+00,-7.892376567157870504e-01,9.981780812994052177e-01,-3.925893187704422929e-03,9.999994246891078520e-01
-2.862339973270700444e+00,-7.892376567157854961e-01,9.981780812994051066e-01,3.925893187705344935e-03,-9.999994246891075189e-01
-2.862339973270700444e+00,-7.836734071556594738e-01,9.982164758331242282e-01,7.813908942184531400e-03,-9.999999999999998890e-01
-2.862339973270700444e+00,-7.835358374500341894e-01,9.982166316584436538e-01,-6.095673573313691029e-03,9.999999999999992228e-01
-2.862339973270700444e+00,-7.414317098991197730e-01,9.999860945479046581e-01,1.352936201916179419e-03,9.999999999999998890e-01
-2.862339973270700444e+00,-4.268109611221766464e-01,9.999999893995108469e-01,7.409318313744452933e-01,-9.999999999999988898e-01
-2.862339973270700444e+00,-4.268109611221758137e-01,9.999999893995115130e-01,-7.409318313744452933e-01,9.999999999999995559e-01
-2.862339973270700444e+00,-3.779783393983231488e-01,9.999999916530003530e-01,-7.469422460077006498e-01,-9.999999999999992228e-01
-2.862339973270700444e+00,-2.464505970603954321e-01,9.999999953863294433e-01,7.087075206139603623e-01,1.000000000000000222e+00
-2.862339973270700444e+00,3.160775539761665476e-01,9.999999939768371426e-01,7.411740587940813807e-01,1.000000000000001554e+00
-2.862339973270700444e+00,3.160775539761667141e-01,9.999999939768358104e-01,-7.411740587940802705e-01,-1.000000000000000444e+00
-2.862339973270700444e+00,3.723483522680488544e-01,9.999999923541025293e-01,7.470367813640184096e-01,-1.000000000000000666e+00
-2.862339973270700444e+00,4.602553770400368283e-01,9.999999876663226983e-01,-7.084686548399471429e-01,1.000000000000000222e+00
-2.862339973270700444e+00,7.757344998694813976e-01,9.999782201852659425e-01,3.654724478635495294e-02,-9.999999938553453260e-01
-2.862339973270700444e+00,7.757344998694817306e-01,9.999782201852639441e-01,-3.654724478635289903e-02,9.999999938553431056e-01
-2.862339973270700444e+00,8.062285637153492335e-01,9.979291743734448605e-01,1.357969352972906215e-03,9.999998977078959905e-01
-2.862339973270700444e+00,8.062285637153494555e-01,9.979291743734436393e-01,-1.357969352973270941e-03,-9.999998977078944362e-01
-2.862339973270700444e+00,8.076490630856167918e-01,9.999657247931882376e-01,-3.050313397761284656e-02,-9.999999999999998890e-01
-2.862339973270700444e+00,8.118198295012291066e-01,9.978699798014840638e-01,1.532712998854516596e-02,-1.000000000000000000e+00
-2.862339973270700444e+00,8.119207570922003514e-01,9.978705231396969300e-01,-1.067164870113922887e-02,9.999999999999997780e-01
-2.862339973270700444e+00,8.676376528540444832e-01,9.998088212411572195e-01,-9.739482854106112919e-02,1.000000000000000222e+00
-2.862339973270700444e+00,9.167447406949975619e-01,4.298357062066762158e-01,-6.087264853840121392e-02,-9.999934922026922912e-01
-2.862339973270700444e+00,9.167447406951071409e-01,4.298357062135925721e-01,6.087264856981848549e-02,9.999934922026928463e-01
-2.862339973270700444e+00,9.175313203786897853e-01,4.297761061598106003e-01,5.530650382634665074e-02,-1.000000000000000444e+00
-2.862339973270700444e+00,9.175417733439390489e-01,4.299284684138723889e-01,-5.542014388902365835e-02,1.000000000000000666e+00
-2.827433388230813804e+00,-9.334616253452734380e-01,4.187629864891366238e-01,1.324591966253422723e-02,-9.999998201866650005e-01
-2.827433388230813804e+00,-9.334616253416617715e-01,4.187629862877270681e-01,-1.324591994359482564e-02,9.999998201866656666e-01
-2.827433388230813804e+00,-9.326176911737195097e-01,4.186175847216035972e-01,-1.983992501082738197e-02,-1.000000000000000444e+00
-2.827433388230813804e+00,-9.326121363890691462e-01,4.185862443578826086e-01,1.983568531295683973e-02,9.999999999999994449e-01
-2.827433388230813804e+00,-8.374378828868866975e-01,9.998731926635252565e-01,3.528154329902927211e-02,-9.999999999999996669e-01
-2.827433388230813804e+00,-8.374378828868865865e-01,9.998731926635275880e-01,-3.528154329903001457e-02,1.000000000000001776e+00
-2.827433388230813804e+00,-8.032369862580096553e-01,9.999263916331571078e-01,-5.748280095465053974e-03,-9.999999999999998890e-01
-2.827433388230813804e+00,-8.006770564575296234e-01,9.970951655089892451e-01,5.395372280018091021e-03,-9.999989493806549223e-01
-2.827433388230813804e+00,-8.006770564575290683e-01,9.970951655089894672e-01,-5.395372280019360839e-03,9.999989493806549223e-01
-2.827433388230813804e+00,-7.950862060652391650e-01,9.971636271238364380e-01,9.055269157602930177e-03,-1.000000000000000666e+00
-2.827433388230813804e+00,-7.948721675186907198e-01,9.971635586958226272e-01,-6.049698478887195578e-03,1.000000000000000000e+00
-2.827433388230813804e+00,-7.544024770457615769e-01,9.999649175224781805e-01,-4.717467297713441067e-03,1.000000000000000666e+00
-2.827433388230813804e+00,-4.517353388175499029e-01,9.999999559846534103e-01,-7.775163471796766590e-01,1.000000000000000000e+00
-2.827433388230813804e+00,-4.517353388175492923e-01,9.999999559846524111e-01,7.775163471796755488e-01,-9.999999999999988898e-01
-2.827433388230813804e+00,-4.031446656653304150e-01,9.999999659523347573e-01,-7.824937194169419019e-01,-1.000000000000000666e+00
-2.827433388230813804e+00,-2.706384420184296813e-01,9.999999821566522007e-01,7.515142619426671278e-01,1.000000000000000444e+00
-2.827433388230813804e+00,3.411987087639302141e-01,9.999999760903686141e-01,-7.779450346902097024e-01,-9.999999999999988898e-01
-2.827433388230813804e+00,3.411987087639303806e-01,9.999999760903689472e-01,7.779450346902099245e-01,9.999999999999993339e-01
-2.827433388230813804e+00,3.975877838526971075e-01,9.999999690182225232e-01,7.826607465018253773e-01,-1.000000000000000222e+00
-2.827433388230813804e+00,4.841850701461624662e-01,9.999999485370072438e-01,-7.510861756067498396e-01,9.999999999999998890e-01
-2.827433388230813804e+00,7.882665333653098294e-01,9.999449592942628584e-01,4.261796880070510551e-02,-9.999999896012263800e-01
-2.827433388230813804e+00,7.882665333653099404e-01,9.999449592942636356e-01,-4.261796880070712473e-02,9.999999896012268241e-01
-2.827433388230813804e+00,8.175319906778187873e-01,9.966531087651935295e-01,-3.957936596804781382e-03,-9.999997433036840189e-01
-2.827433388230813804e+00,8.175319906778191204e-01,9.966531087651929743e-01,3.957936596805429301e-03,9.999997433036842409e-01
-2.827433388230813804e+00,8.201501793462124823e-01,9.999116453627521217e-01,-4.230953083479453702e-02,-1.000000000000000222e+00
-2.827433388230813804e+00,8.231583483338505980e-01,9.965447022794934329e-01,2.718994084991781246e-02,-1.000000000000000000e+00
-2.827433388230813804e+00,8.233055683708414563e-01,9.965469712380042866e-01,-1.417216298571017177e-02,9.999999999999998890e-01
-2.827433388230813804e+00,8.806105908801066251e-01,9.994377035883299509e-01,-1.008763705360951751e-01,9.999999999999998890e-01
-2.827433388230813804e+00,9.251243447821515531e-01,4.230514188191250025e-01,-6.504365043870748153e-02,-9.999999999999902300e-01
-2.827433388230813804e+00,9.251243447919261786e-01,4.230514194396736150e-01,6.504365325446580248e-02,9.999999999999896749e-01
-2.827433388230813804e+00,9.259506629447626924e-01,4.231751009218289172e-01,5.901896363861500183e-02,-9.999999999999997780e-01
-2.827433388230813804e+00,9.259795933913907984e-01,4.236345838213575465e-01,-5.934976091423227462e-02,1.000000000000000444e+00
-2.792526803190927165e+00,-9.418095219922415495e-01,4.102441921170292272e-01,1.678256539042432063e-02,-9.999999999999994449e-01
-2.792526803190927165e+00,-9.418095218147011227e-01,4.102441821780052345e-01,-1.678258178757687305e-02,9.999999999999994449e-01
-2.792526803190927165e+00,-9.409453798669399349e-01,4.103346992226845624e-01,-2.342145118287551619e-02,-1.000000000000000444e+00
-2.792526803190927165e+00,-9.409325739767601116e-01,4.102607874088790574e-01,2.340256510683029131e-02,1.000000000000000000e+00
-2.792526803190927165e+00,-8.513182570752206857e-01,9.996899307550672908e-01,-3.763740068062098459e-02,9.999999996086966769e-01
-2.792526803190927165e+00,-8.513182570752201306e-01,9.996899307550678460e-01,3.763740068062271238e-02,-9.999999996086966769e-01
-2.792526803190927165e+00,-8.170464293770021147e-01,9.998254747375100449e-01,-7.983484003608716517e-03,-9.999999999999991118e-01
-2.792526803190927165e+00,-8.128955786368821101e-01,9.955883069277744468e-01,-7.271318365682833545e-03,9.999958170028282467e-01
-2.792526803190927165e+00,-8.128955786368817771e-01,9.955883069277751130e-01,7.271318365680787439e-03,-9.999958170028293569e-01
-2.792526803190927165e+00,-8.072694626018526165e-01,9.957061155984660017e-01,1.044091484283592337e-02,-1.000000000000000000e+00
-2.792526803190927165e+00,-8.069545717856649869e-01,9.957042785074209368e-01,-5.228141531944930330e-03,9.999999999999996669e-01
-2.792526803190927165e+00,-7.685027192426833187e-01,9.999197254286731340e-01,-1.134858221908450863e-02,9.999999999999996669e-01
-2.792526803190927165e+00,-4.773381723485957129e-01,9.999998428995080513e-01,8.070670993877896437e-01,-9.999999999999985567e-01
-2.792526803190927165e+00,-4.773381723485954908e-01,9.999998428995078292e-01,-8.070670993877894217e-01,9.999999999999985567e-01
-2.792526803190927165e+00,-4.289786561327542658e-01,9.999998806633608739e-01,-8.112536472479660032e-01,-1.000000000000000222e+00
-2.792526803190927165e+00,-2.957896209528849130e-01,9.999999406911964650e-01,7.862340860494596573e-01,1.000000000000000000e+00
-2.792526803190927165e+00,3.670730868349920684e-01,9.999999184375583106e-01,8.077762341439501670e-01,1.000000000000000222e+00
-2.792526803190927165e+00,3.670730868349926235e-01,9.999999184375569783e-01,-8.077762341439492788e-01,-9.999999999999991118e-01
-2.792526803190927165e+00,4.235226146369420186e-01,9.999998921050765599e-01,8.115296960273357119e-01,-1.000000000000000444e+00
-2.792526803190927165e+00,5.089821876450895122e-01,9.999998152218527725e-01,-7.855208828126298837e-01,1.000000000000000666e+00
-2.792526803190927165e+00,8.019653537512165808e-01,9.998735535801143159e-01,4.993465163547683439e-02,-1.000000000000001332e+00
-2.792526803190927165e+00,8.019653537512168029e-01,9.998735535801130947e-01,-4.993465163547539110e-02,1.000000000000000000e+00
-2.792526803190927165e+00,8.295688446647598857e-01,9.948394588277433837e-01,8.350084921982168368e-03,9.999999195500588467e-01
-2.792526803190927165e+00,8.295688446647602188e-01,9.948394588277433837e-01,-8.350084921986756711e-03,-9.999999195500590687e-01
-2.792526803190927165e+00,8.337889701877290172e-01,9.996783391670214236e-01,-8.274038214979465011e-02,-9.999999999999998890e-01
-2.792526803190927165e+00,8.352851542951301722e-01,9.947610067445571413e-01,6.813569042754898109e-02,-1.000000000000000222e+00
-2.792526803190927165e+00,8.354483816245602545e-01,9.946568994688147480e-01,-1.875131332714405352e-02,1.000000000000000666e+00
-2.792526803190927165e+00,8.947477852999830006e-01,9.984066567343393706e-01,-1.030702819336185988e-01,9.999999999999987788e-01
-2.792526803190927165e+00,9.337152606125193044e-01,4.143226822077318849e-01,-6.739581458813927173e-02,-9.999999999999997780e-01
-2.792526803190927165e+00,9.337152611291517079e-01,4.143227155457921973e-01,6.739595918484068970e-02,9.999999999999988898e-01
-2.792526803190927165e+00,9.345750668365360170e-01,4.143649672916093762e-01,6.125155227789779583e-02,-9.999999999999988898e-01
-2.792526803190927165e+00,9.346499226318332187e-01,4.157054437822667592e-01,-6.214733302752180333e-02,1.000000000000000222e+00
-2.757620218151040525e+00,-9.492398917292935723e-01,3.994906858985098896e-01,-2.734290197307872802e-02,-1.000000000000001332e+00
-2.757620218151040525e+00,-9.492125180479654700e-01,3.993271746329076777e-01,2.728579822956323647e-02,1.000000000000000222e+00
-2.757620218151040525e+00,-8.663300297435549968e-01,9.992807272362420612e-01,-3.946596217601269774e-02,1.000000000000000000e+00
-2.757620218151040525e+00,-8.663300297435549968e-01,9.992807272362425053e-01,3.946596217601119894e-02,-1.000000000000000000e+00
-2.757620218151040525e+00,-8.319900888378696235e-01,9.996120896326724514e-01,-1.054315620586023655e-02,-1.000000000000001776e+00
-2.757620218151040525e+00,-8.257442206192443512e-01,9.935532834589042572e-01,-9.510322545927256399e-03,9.999994631270661127e-01
-2.757620218151040525e+00,-8.257442206192440182e-01,9.935532834589047013e-01,9.510322545927485383e-03,-9.999994631270658907e-01
-2.757620218151040525e+00,-8.200722953621891742e-01,9.937508634294128784e-01,1.208840774852584093e-02,-1.000000000000000000e+00
-2.757620218151040525e+00,-8.196305668623988794e-01,9.937418972233948988e-01,-3.136661573714340148e-03,9.999999999999995559e-01
-2.757620218151040525e+00,-7.836405667766926930e-01,9.998299933707945897e-01,-1.898290278047551002e-02,1.000000000000000222e+00
-2.757620218151040525e+00,-5.033460714816000436e-01,9.999995043651790372e-01,-8.309284773936835844e-01,1.000000000000001110e+00
-2.757620218151040525e+00,-5.033460714815992665e-01,9.999995043651772608e-01,8.309284773936823632e-01,-9.999999999999992228e-01
-2.757620218151040525e+00,-4.552186231869212452e-01,9.999996303378636542e-01,-8.345288192910386149e-01,-1.000000000000000222e+00
-2.757620218151040525e+00,-3.216130430739725932e-01,9.999998256354171167e-01,8.144751700258271443e-01,1.000000000000002665e+00
-2.757620218151040525e+00,3.934424759136634364e-01,9.999997539878757724e-01,-8.320368757636353862e-01,-9.999999999999998890e-01
-2.757620218151040525e+00,3.934424759136646577e-01,9.999997539878752173e-01,8.320368757636347201e-01,9.999999999999993339e-01
-2.757620218151040525e+00,4.498966868018319243e-01,9.999996677997158301e-01,8.349601486922842986e-01,-1.000000000000000666e+00
-2.757620218151040525e+00,5.343368433246634686e-01,9.999994130248112123e-01,-8.133563635562757188e-01,9.999999999999995559e-01
-2.757620218151040525e+00,8.167371848233606624e-01,9.997305202590588413e-01,5.932055863903315518e-02,-9.999999978825357960e-01
-2.757620218151040525e+00,8.167371848233613285e-01,9.997305202590601736e-01,-5.932055863903228782e-02,9.999999978825370173e-01
-2.757620218151040525e+00,8.421848320400380228e-01,9.923295061057177957e-01,-1.553156661153157550e-02,-9.999999957561314101e-01
-2.757620218151040525e+00,8.421848320400384669e-01,9.923295061057219035e-01,1.553156661152411619e-02,9.999999957561320763e-01
-2.757620218151040525e+00,8.476286151153658022e-01,9.940107862734033350e-01,-1.020702909694607419e-01,-1.000000000000000444e+00
-2.757620218151040525e+00,8.481956954016893757e-01,9.920307780758598204e-01,-2.458395481502060123e-02,1.000000000000000222e+00
-2.757620218151040525e+00,8.488884062495450911e-01,9.975260953949551812e-01,8.859005957641767626e-02,-1.000000000000000444e+00
-2.757620218151040525e+00,9.099253825344887359e-01,9.954289641159989044e-01,-1.033463161584046025e-01,1.000000000000001110e+00
-2.757620218151040525e+00,9.423371526089879824e-01,4.034694982007803188e-01,-6.751577083898825660e-02,-1.000000000000000000e+00
-2.757620218151040525e+00,9.423371705455305669e-01,4.034706865881048654e-01,6.752049010466136536e-02,9.999999999999995559e-01
-2.757620218151040525e+00,9.432091119831510495e-01,4.029324099699863604e-01,6.185433126170652302e-02,-9.999999999999996669e-01
-2.757620218151040525e+00,9.433967942547367702e-01,4.069081235569443900e-01,-6.419915973786284591e-02,1.000000000000000888e+00
-2.722713633111153886e+00,-8.823734741042339458e-01,9.983789602319647072e-01,-4.079995359669058574e-02,9.999999999999984457e-01
-2.722713633111153886e+00,-8.823734741042337237e-01,9.983789602319929068e-01,4.079995359668953103e-02,-9.999999999999994449e-01
-2.722713633111153886e+00,-8.479769855374428289e-01,9.991769497431640668e-01,-1.359119948423015596e-02,-1.000000000000000222e+00
-2.722713633111153886e+00,-8.390751623432873840e-01,9.908669654301379692e-01,1.198941582130645146e-02,-9.999999354397482998e-01
-2.722713633111153886e+00,-8.390751623432872730e-01,9.908669654301046625e-01,-1.198941582129528852e-02,9.999999354397490769e-01
-2.722713633111153886e+00,-8.333446354452608285e-01,9.911919310089584156e-01,1.414272197761389654e-02,-1.000000000000000888e+00
-2.722713633111153886e+00,-8.327508313771642134e-01,9.911606940993435977e-01,1.035120843087034698e-03,1.000000000000000666e+00
-2.722713633111153886e+00,-7.997177697426747223e-01,9.996616223381497024e-01,-2.836318769394157585e-02,9.999999999999991118e-01
-2.722713633111153886e+00,-5.295325145745274353e-01,9.999985892364045004e-01,8.501519217589703636e-01,-1.000000000000000444e+00
-2.722713633111153886e+00,-5.295325145745274353e-01,9.999985892364053885e-01,-8.501519217589703636e-01,1.000000000000001332e+00
-2.722713633111153886e+00,-4.816484777241752946e-01,9.999989668515427699e-01,-8.533389885576182499e-01,-9.999999999999998890e-01
-2.722713633111153886e+00,-3.478724933470124792e-01,9.999995368675981267e-01,8.375226292553364926e-01,9.999999999999978906e-01
-2.722713633111153886e+00,4.200957909060758499e-01,9.999993299601114272e-01,8.518015256108469879e-01,1.000000000000002220e+00
-2.722713633111153886e+00,4.200957909060766271e-01,9.999993299601104280e-01,-8.518015256108464328e-01,-1.000000000000001332e+00
-2.722713633111153886e+00,4.764994375524292392e-01,9.999990766709647705e-01,8.539809950986624321e-01,-9.999999999999998890e-01
-2.722713633111153886e+00,5.599937006462649691e-01,9.999983162802924541e-01,-8.358551443204669251e-01,1.000000000000000666e+00
-2.722713633111153886e+00,8.324774864713551104e-01,9.994591800305971940e-01,-7.227019912440924010e-02,1.000000000000000666e+00
-2.722713633111153886e+00,8.324774864713554434e-01,9.994591800305967499e-01,7.227019912440546534e-02,-1.000000000000000666e+00
-2.722713633111153886e+00,8.552304380458106703e-01,9.889167669025732410e-01,-2.720486642104408270e-02,-9.999999999999988898e-01
-2.722713633111153886e+00,8.552304380458121136e-01,9.889167669027004726e-01,2.720486642085625378e-02,1.000000000000000666e+00
-2.722713633111153886e+00,8.607978821824906479e-01,9.894360279438173533e-01,-3.895120062484003221e-02,-1.000000000000001554e+00
-2.722713633111153886e+00,8.613949787563811578e-01,9.884551960145158134e-01,-3.181300453414234730e-02,1.000000000000000222e+00
-2.722713633111153886e+00,8.645808029834514130e-01,9.979363032681315415e-01,2.738308523729440780e-02,-1.000000000000000222e+00
-2.722713633111153886e+00,9.259372956309970260e-01,9.858367531765281910e-01,-1.001754142660489511e-01,9.999999999999996669e-01
-2.687807048071267246e+00,-8.993253183677473173e-01,9.963629751323361816e-01,4.168202696083531111e-02,-9.999999999999996669e-01
-2.687807048071267246e+00,-8.993253183677263340e-01,9.963629751301595894e-01,-4.168202696064611523e-02,1.000000000000001110e+00
-2.687807048071267246e+00,-8.649050522686783093e-01,9.983061849113505914e-01,-1.731330311284237297e-02,-9.999999999999997780e-01
-2.687807048071267246e+00,-8.527444216102366692e-01,9.873814305555335125e-01,1.450978721441835775e-02,-9.999999366781204824e-01
-2.687807048071267246e+00,-8.527444216102219032e-01,9.873814305546130266e-01,-1.450978721418223934e-02,9.999999366781200383e-01
-2.687807048071267246e+00,-8.469399878556646000e-01,9.879074244932779525e-01,1.676246162034846984e-02,-1.000000000000000888e+00
-2.687807048071267246e+00,-8.461738204091683313e-01,9.878160068697279250e-01,8.694174610176250498e-03,1.000000000000000222e+00
-2.687807048071267246e+00,-8.166276863456639612e-01,9.993594979907021170e-01,-4.080564328134206331e-02,1.000000000000001110e+00
-2.687807048071267246e+00,-5.557089856499324299e-01,9.999963206177029384e-01,8.655547594463545158e-01,-1.000000000000000222e+00
-2.687807048071267246e+00,-5.557089856499324299e-01,9.999963206177027164e-01,-8.655547594463534056e-01,1.000000000000000000e+00
-2.687807048071267246e+00,-5.080889952730650583e-01,9.999973536986794809e-01,-8.684748971479044899e-01,-9.999999999999985567e-01
-2.687807048071267246e+00,-3.743758563940153827e-01,9.999988705950226819e-01,8.563857986171902192e-01,1.000000000000002442e+00
-2.687807048071267246e+00,4.468597016325510096e-01,9.999983256464949344e-01,8.679054083514058382e-01,1.000000000000000000e+00
-2.687807048071267246e+00,4.468597016325512872e-01,9.999983256464948234e-01,-8.679054083514065043e-01,-1.000000000000000000e+00
-2.687807048071267246e+00,5.031569297870681634e-01,9.999976463973936358e-01,8.693901789203422048e-01,-1.000000000000000666e+00
-2.687807048071267246e+00,5.857416917129737444e-01,9.999955709521699543e-01,-8.540092447536895559e-01,1.000000000000000000e+00
-2.687807048071267246e+00,8.490643897844484256e-01,9.989666009825336479e-01,-9.172787997593326303e-02,9.999999981396353599e-01
-2.687807048071267246e+00,8.490643897844484256e-01,9.989666009825254323e-01,9.172787997593490061e-02,-9.999999981396355819e-01
-2.687807048071267246e+00,8.685685950282564516e-01,9.843150807708721528e-01,-4.656527932578258255e-02,-9.999999954564086080e-01
-2.687807048071267246e+00,8.685685950283120738e-01,9.843150807744440733e-01,4.656527932153280147e-02,9.999999954564090521e-01
-2.687807048071267246e+00,8.741414303846379852e-01,9.847925253874365570e-01,-2.231129363255817538e-02,-9.999999999999997780e-01
-2.687807048071267246e+00,8.748972769414385953e-01,9.836567919230549961e-01,-4.055661167857673582e-02,9.999999999999995559e-01
-2.687807048071267246e+00,8.812468266674335915e-01,9.965271379763227522e-01,1.365515187267840082e-02,-1.000000000000000444e+00
-2.687807048071267246e+00,9.423006076376707618e-01,9.484488292217707617e-01,-8.876871268435240769e-02,1.000000000000000666e+00
-2.652900463031381051e+00,-9.170166990806505325e-01,9.916397653907063070e-01,4.208188440426485766e-02,-1.000000000000000444e+00
-2.652900463031381051e+00,-9.170166990792368855e-01,9.916397652279231867e-01,-4.208188439153764254e-02,1.000000000000000222e+00
-2.652900463031381051e+00,-8.826548509581865209e-01,9.965658461105609822e-01,-2.192293907356543392e-02,-9.999999999999997780e-01
-2.652900463031381051e+00,-8.666139126048224561e-01,9.829153831656675111e-01,1.681495134928256280e-02,-1.000000000000000000e+00
-2.652900463031381051e+00,-8.666139126045120378e-01,9.829153831469931157e-01,-1.681495134401580702e-02,1.000000000000000222e+00
-2.652900463031381051e+00,-8.607177934659161478e-01,9.837549623517954922e-01,2.011408687773710499e-02,-1.000000000000000444e+00
-2.652900463031381051e+00,-8.597720071671540731e-01,9.835150078308459998e-01,2.247227253988646686e-02,9.999999999999992228e-01
-2.652900463031381051e+00,-8.342503473851833329e-01,9.988363048154504931e-01,-5.881577788964321984e-02,9.999999999999992228e-01
-2.652900463031381051e+00,-5.817179690207034959e-01,9.999911013437087215e-01,-8.777773535350954504e-01,1.000000000000000000e+00
-2.652900463031381051e+00,-5.817179690207031628e-01,9.999911013437077223e-01,8.777773535350947842e-01,-9.999999999999993339e-01
-2.652900463031381051e+00,-5.343909175620306096e-01,9.999937122408776302e-01,-8.805532735694984181e-01,-9.999999999999998890e-01
-2.652900463031381051e+00,-4.009661315631614653e-01,9.999974395170935226e-01,8.718523101783497431e-01,1.000000000000000000e+00
-2.652900463031381051e+00,4.735910911356178143e-01,9.999961133512954570e-01,8.809975230431719151e-01,9.999999999999997780e-01
-2.652900463031381051e+00,4.735910911356180364e-01,9.999961133512964562e-01,-8.809975230431732474e-01,-1.000000000000000666e+00
-2.652900463031381051e+00,5.297246988154833414e-01,9.999944299385234991e-01,8.818081559371131473e-01,-9.999999999999986677e-01
